Date,BBDC4.SA,ITSA4.SA,PETR4.SA,VALE3.SA,r_PETR4.SA,r_VALE3.SA,r_ITSA4.SA,r_BBDC4.SA,mean_r_PETR4.SA,var_r_PETR4.SA,mean_r_VALE3.SA,var_r_VALE3.SA,mean_r_ITSA4.SA,var_r_ITSA4.SA,mean_r_BBDC4.SA,var_r_BBDC4.SA
2008-02-21,20.372291564941406,4.922813892364502,42.005001068115234,59.79999923706055,0.9963408246600451,0.9971292144229473,0.9825731244003564,0.9966666539510091,,,,,,,,
2008-02-22,20.866945266723633,5.012577056884766,42.150001525878906,60.70000076293945,1.0242807099145133,1.018234117007651,1.0034519808136306,1.0150501929324631,,,,,,,,
2008-02-25,21.29924964904785,5.1212382316589355,42.125,60.70000076293945,1.0207171858074315,1.0216777066050136,0.9994068440101109,1.0,,,,,,,,
2008-02-26,22.13475799560547,5.25824499130249,42.20000076293945,60.70000076293945,1.0392271258529977,1.0267526628221655,1.0017804335415894,1.0,,,,,,,,
2008-02-27,22.421573638916016,5.399977207183838,42.849998474121094,60.5099983215332,1.0129577040493278,1.0269542815360986,1.0154027890860247,0.9968698115483013,,,,,,,,
2008-02-28,22.579530715942383,5.28659200668335,43.07500076293945,62.5,1.0070448702472965,0.9790026520205221,1.0052509287475062,1.032887154745774,,,,,,,,
2008-02-29,21.947702407836914,5.078718185424805,40.724998474121094,58.65999984741211,0.9720176510285325,0.9606790497553529,0.9454439408660386,0.9385599975585938,,,,,,,,
2008-03-03,22.479768753051758,5.163757801055908,40.45000076293945,58.29999923706055,1.0242424621642792,1.016744306836153,0.9932474469862439,0.9938629285494714,,,,,,,,
2008-03-04,22.014211654663086,5.092892169952393,39.32500076293945,57.060001373291016,0.9792899516225909,0.9862763448957609,0.9721878868039298,0.9787307396226983,,,,,,,,
2008-03-05,22.625255584716797,5.324387073516846,40.29999923706055,58.77000045776367,1.0277567936403609,1.045454507152194,1.0247933491469872,1.0299684374924163,,,,,,,,
2008-03-06,21.615163803100586,5.168481826782227,39.505001068115234,57.22999954223633,0.9553555637047247,0.9707186490046747,0.9802729979157364,0.9737961391265583,,,,,,,,
2008-03-07,21.24105453491211,4.984230995178223,39.08000183105469,56.02000045776367,0.982692276977572,0.9643510729496529,0.9892418877213102,0.9788572585330939,,,,,,,,
2008-03-10,20.858631134033203,4.889742851257324,38.349998474121094,54.5,0.9819960256563369,0.9810425832967399,0.9813202834511257,0.9728668253241147,,,,,,,,
2008-03-11,21.84378433227539,5.102340221405029,39.85499954223633,56.7400016784668,1.0472300023866283,1.0434782311902229,1.0392438364536265,1.0411009482287485,,,,,,,,
2008-03-12,21.57359504699707,4.984230995178223,39.65999984741211,57.29999923706055,0.9876308389989412,0.9768519500657126,0.9951072714323439,1.0098695372229125,,,,,,,,
2008-03-13,21.735708236694336,5.050372123718262,39.13999938964844,57.599998474121094,1.0075144262856566,1.0132700768892984,0.9868885411052869,1.0052355888491271,,,,,,,,
2008-03-14,21.486303329467773,4.946435928344727,38.369998931884766,58.900001525878906,0.9885255679497245,0.9794200916630647,0.9803270191678307,1.0225694980242384,,,,,,,,
2008-03-17,20.783809661865234,4.748011112213135,38.369998931884766,55.33000183105469,0.9673050474606727,0.9598852953912631,1.0,0.9393888013185251,0.9421357940626842,0.002873007425007052,0.9271504099940584,0.00238672544763301,0.9241724106361124,0.0025087589113415194,0.9578618088727353,0.004293440389497315
2008-03-18,21.38654136657715,4.960608959197998,37.474998474121094,57.08000183105469,1.029000058916909,1.0447761898530536,0.9766744726953864,1.0316284103033915,0.9419622103102854,0.0028613010464829595,0.9259999685595597,0.002313028195681836,0.9217241344232667,0.002509993788949751,0.9574749353313298,0.00426356339083808
2008-03-19,20.139511108398438,4.757460117340088,34.70000076293945,53.15999984741211,0.9416908869553088,0.9590476000973167,0.9259506918166266,0.9313244243536467,0.9408867387183508,0.0028621500798828373,0.9241769607312474,0.002269733031378832,0.9189655137336115,0.002812193028206246,0.9564593917910089,0.004291426355034632
2008-03-20,20.222646713256836,4.818877220153809,34.70000076293945,52.72999954223633,1.004127985253015,1.012909641131802,1.0,0.99191120567325,0.9395282474662368,0.00282977018417298,0.9225840415471125,0.002207650346126313,0.9167563181910019,0.003104933351166896,0.9556407393317943,0.0043329866146835875
2008-03-24,20.326566696166992,4.748011112213135,35.0,55.45000076293945,1.0051387923837898,0.9852940623503971,1.0086455109643961,1.0515835623803567,0.9379622103102855,0.0027561115383623416,0.9205486428269528,0.002129976627038912,0.9136873530245373,0.0033172556683069543,0.9553816719811087,0.0043284126849169905
2008-03-25,21.116350173950195,4.918088912963867,36.849998474121094,57.02000045776367,1.0388547406745348,1.0358208514536218,1.0528570992606028,1.0283137903196125,0.9372867385451983,0.00270406879249987,0.9193274032375792,0.0020506413996206866,0.9111080423990883,0.003321406412727566,0.955872173516936,0.004345341897468859
2008-03-26,20.74224281311035,4.946435928344727,37.45000076293945,59.5099983215332,0.9822835216428001,1.0057638273488994,1.0162822880234237,1.0436688502942744,0.9360037193179004,0.002607345772369009,0.9178760750040281,0.0019196363164430972,0.9089931005719062,0.0033052528670384934,0.9568048149252563,0.004436991954900907
2008-03-27,20.326566696166992,4.776358127593994,36.55500030517578,59.75,0.9799599242623548,0.9656160914212737,0.9761014568883704,1.0040329639596033,0.9346678712316046,0.0025509078688124866,0.9163893530522057,0.0018749567729109517,0.9070505725378275,0.003381026529236053,0.9580656098923334,0.004547624209627947
2008-03-28,19.969085693359375,4.748011112213135,36.30500030517578,59.79999923706055,0.9824131144156761,0.9940651402965174,0.993160990345701,1.0008368073148208,0.9328074954298539,0.002478061630180539,0.9146548411310982,0.0018139969117712364,0.9051011482326462,0.003471505854107204,0.9593782175389366,0.004658199492186994
